product_id,customer_id,product_type,balance
P214229,19414,Mortgage,187812
P214230,13444,Mortgage,77953
P214231,18044,Loan,142036
P214232,15707,Savings,30503
P214233,14977,Mortgage,48998
P214234,16857,Savings,118979
P214235,17057,Credit Card,672
P214236,13025,Loan,68091
P214237,16618,Credit Card,76194
P214238,13874,Loan,128771
P214239,10995,Savings,153217
P214240,16676,Savings,101329
P214241,16366,Loan,168418
P214242,12069,Credit Card,104597
P214243,13919,Loan,190135
P214244,16776,Savings,131514
P214245,11272,Mortgage,155050
P214246,19594,Savings,164511
P214247,17279,Loan,79216
P214248,13567,Credit Card,4491
P214249,14974,Loan,47948
P214250,11014,Credit Card,95570
P214251,14790,Savings,6566
P214252,14446,Credit Card,169373
P214253,16487,Savings,95612
P214254,13564,Mortgage,123240
P214255,16567,Credit Card,179379
P214256,14628,Loan,138283
P214257,18531,Loan,15682
P214258,13341,Credit Card,11383
P214259,12527,Loan,11021
P214260,15372,Credit Card,27115
P214261,16955,Mortgage,58393
P214262,13463,Savings,2353
P214263,14180,Loan,110229
P214264,10054,Savings,14971
P214265,17027,Credit Card,74497
P214266,19476,Credit Card,929
P214267,18005,Savings,142011
P214268,16971,Credit Card,55403
P214269,10901,Mortgage,20707
P214270,15787,Credit Card,16523
P214271,18079,Loan,174907
P214272,16887,Loan,115651
P214273,16144,Mortgage,126945
P214274,10806,Mortgage,54303
P214275,14105,Loan,66966
P214276,10954,Credit Card,94972
P214277,19581,Credit Card,4580
P214278,10649,Loan,197900
P214279,16139,Loan,5503
P214280,15929,Credit Card,71707
P214281,15817,Loan,21748
P214282,10349,Loan,121957
P214283,15614,Mortgage,42910
P214284,15574,Loan,7822
P214285,18305,Mortgage,184651
P214286,18412,Savings,108275
P214287,14193,Credit Card,32450
P214288,14360,Loan,135636
P214289,12462,Mortgage,54449
P214290,14471,Credit Card,72167
P214291,18625,Savings,51680
P214292,15263,Savings,32118
P214293,11864,Savings,38426
P214294,12613,Credit Card,54585
P214295,10665,Loan,5178
P214296,11922,Savings,86506
P214297,16885,Mortgage,105873
P214298,17572,Savings,119831
P214299,12969,Savings,123941
P214300,12662,Credit Card,179437
P214301,10387,Savings,188853
P214302,11261,Loan,199817
P214303,14774,Credit Card,11569
P214304,18639,Savings,119283
P214305,10734,Credit Card,27006
P214306,17981,Mortgage,98580
P214307,19569,Credit Card,27380
P214308,12768,Savings,115734
P214309,10144,Savings,12946
P214310,13019,Mortgage,154923
P214311,16476,Mortgage,173856
P214312,14039,Credit Card,133090
P214313,12626,Loan,8314
P214314,16073,Loan,725
P214315,19581,Credit Card,94046
P214316,12590,Mortgage,116763
P214317,17163,Mortgage,62341
P214318,11922,Savings,115148
P214319,15958,Credit Card,97761
P214320,12603,Savings,76164
P214321,14102,Credit Card,11368
P214322,19836,Loan,172879
P214323,17390,Credit Card,27263
P214324,19356,Savings,163587
P214325,17770,Loan,15820
P214326,13281,Loan,172263
P214327,17664,Mortgage,90419
P214328,13808,Mortgage,5408
P214329,17488,Savings,67456
P214330,11623,Savings,132873
P214331,13864,Savings,10984
P214332,11283,Savings,89619
P214333,10180,Mortgage,70086
P214334,13627,Loan,85196
P214335,19215,Mortgage,62399
P214336,18904,Mortgage,20457
P214337,16340,Mortgage,48174
P214338,12555,Credit Card,5135
P214339,17158,Credit Card,20882
P214340,16374,Credit Card,141190
P214341,18985,Credit Card,87076
P214342,10835,Savings,184245
P214343,10061,Savings,109979
P214344,19716,Mortgage,64706
P214345,18506,Loan,81741
P214346,13552,Mortgage,41701
P214347,11719,Savings,158936
P214348,11046,Loan,70756
P214349,14304,Savings,119182
P214350,18910,Savings,132920
P214351,10254,Mortgage,33606
P214352,16937,Mortgage,58347
P214353,14365,Loan,38446
P214354,15058,Mortgage,21020
P214355,12547,Credit Card,102941
P214356,13497,Credit Card,84204
P214357,12019,Savings,128094
P214358,10763,Mortgage,156899
P214359,15314,Loan,102323
P214360,19626,Loan,182102
P214361,10694,Mortgage,144784
P214362,17763,Credit Card,108068
P214363,14027,Savings,122889
P214364,10286,Savings,192415
P214365,12555,Mortgage,24570
P214366,14902,Credit Card,79886
P214367,14022,Loan,91492
P214368,10799,Loan,3959
P214369,14680,Credit Card,122680
P214370,12946,Mortgage,74862
P214371,10101,Loan,129817
P214372,17013,Credit Card,122908
P214373,16393,Loan,182380
P214374,13619,Credit Card,199345
P214375,19638,Credit Card,150498
P214376,18472,Savings,19747
P214377,15522,Credit Card,65326
P214378,11058,Savings,118459
P214379,16719,Savings,183078
P214380,10670,Loan,58181
P214381,16653,Credit Card,146896
P214382,14096,Loan,116212
P214383,13177,Mortgage,13088
P214384,10740,Mortgage,171872
P214385,10564,Mortgage,83974
P214386,12033,Loan,138938
P214387,11513,Savings,59449
P214388,12014,Mortgage,136142
P214389,17107,Loan,127677
P214390,16262,Credit Card,63668
P214391,16466,Loan,132087
P214392,15477,Loan,66662
P214393,11968,Mortgage,133446
P214394,10021,Credit Card,99134
P214395,13207,Credit Card,63250
P214396,15744,Mortgage,57307
P214397,16714,Loan,165013
P214398,11066,Savings,144349
P214399,16858,Savings,157521
P214400,10258,Mortgage,176732
P214401,17058,Loan,190176
P214402,12286,Savings,139000
P214403,18534,Mortgage,89409
P214404,19128,Loan,118328
P214405,13684,Savings,6338
P214406,15810,Savings,38035
P214407,14950,Mortgage,160519
P214408,19024,Credit Card,129382
P214409,10269,Mortgage,157051
P214410,10282,Loan,182862
P214411,10496,Credit Card,142613
P214412,10445,Savings,163171
P214413,15291,Savings,198090
P214414,13913,Loan,171050
P214415,14875,Credit Card,148151
P214416,12467,Credit Card,125666
P214417,19919,Loan,35928
P214418,10079,Mortgage,10873
P214419,10290,Loan,131413
P214420,12778,Loan,14944
P214421,18138,Mortgage,83268
P214422,18520,Mortgage,91186
P214423,17588,Savings,107948
P214424,16463,Mortgage,169211
P214425,16112,Loan,18370
P214426,10810,Credit Card,150643
P214427,15016,Savings,154744
P214428,11223,Savings,94683
P214429,19536,Mortgage,95000
P214430,14436,Loan,135851
P214431,10356,Loan,172227
P214432,11526,Savings,57516
P214433,18550,Mortgage,182459
P214434,10170,Credit Card,171738
P214435,12681,Credit Card,122620
P214436,16796,Loan,129558
P214437,11416,Savings,51681
P214438,11900,Savings,122042
P214439,16222,Credit Card,111408
P214440,12147,Loan,78514
P214441,17148,Mortgage,12403
P214442,19452,Loan,12480
P214443,16530,Credit Card,58499
P214444,10209,Savings,101541
P214445,19436,Loan,173804
P214446,15522,Savings,185294
P214447,11615,Loan,174318
P214448,11763,Loan,172834
P214449,15370,Loan,76903
P214450,13940,Credit Card,133667
P214451,12649,Credit Card,112807
P214452,18300,Savings,168299
P214453,16090,Loan,76849
P214454,19232,Savings,49112
P214455,18093,Savings,98151
P214456,10619,Credit Card,6509
P214457,12719,Loan,76886
P214458,11112,Savings,155683
P214459,11057,Mortgage,140513
P214460,16197,Credit Card,103812
P214461,14168,Credit Card,189307
P214462,15123,Mortgage,134306
P214463,19297,Mortgage,76888
P214464,19389,Loan,38158
P214465,13225,Mortgage,9839
P214466,16472,Savings,76647
P214467,13330,Loan,115548
P214468,11060,Mortgage,113863
P214469,17946,Credit Card,13173
P214470,15010,Savings,130420
P214471,19791,Credit Card,183859
P214472,17360,Credit Card,149393
P214473,18004,Mortgage,68417
P214474,18153,Savings,58963
P214475,13083,Mortgage,50218
P214476,12940,Loan,190704
P214477,15521,Savings,20016
P214478,19029,Mortgage,172231
P214479,18444,Mortgage,186575
P214480,13949,Mortgage,161496
P214481,10618,Loan,33116
P214482,18330,Credit Card,170220
P214483,17011,Loan,149885
P214484,19097,Credit Card,111145
P214485,11415,Savings,12226
P214486,14768,Mortgage,154367
P214487,10809,Savings,185771
P214488,14741,Loan,72208
P214489,17762,Mortgage,154366
P214490,19055,Savings,83507
P214491,11399,Credit Card,36528
P214492,18188,Credit Card,97809
P214493,11103,Credit Card,165219
P214494,19067,Savings,110910
P214495,18647,Loan,198275
P214496,11851,Credit Card,137632
P214497,10892,Mortgage,176918
P214498,18213,Mortgage,37724
P214499,12334,Mortgage,95071
P214500,14067,Mortgage,109272
P214501,10324,Savings,70630
P214502,15564,Savings,75248
P214503,15782,Mortgage,156651
P214504,17291,Credit Card,66720
P214505,11667,Loan,9531
P214506,11072,Mortgage,170726
P214507,18840,Savings,69782
P214508,15807,Credit Card,161462
P214509,12969,Mortgage,48696
P214510,12894,Loan,186841
P214511,13616,Credit Card,95903
P214512,10214,Credit Card,6066
P214513,17246,Credit Card,42385
P214514,15495,Loan,27288
P214515,16776,Loan,149755
P214516,16261,Mortgage,41635
P214517,12850,Mortgage,63067
P214518,14641,Mortgage,129986
P214519,17592,Mortgage,135427
P214520,12620,Credit Card,33142
P214521,16356,Savings,78717
P214522,13169,Loan,52833
P214523,12144,Credit Card,188207
P214524,18620,Loan,90805
P214525,12370,Loan,171627
P214526,18231,Savings,37213
P214527,19936,Savings,161701
P214528,14781,Savings,157514
P214529,15453,Savings,70705
P214530,13848,Loan,93394
P214531,15855,Credit Card,112757
P214532,17369,Mortgage,20461
P214533,11997,Loan,55793
P214534,17204,Mortgage,17552
P214535,19242,Loan,20940
P214536,15720,Savings,33585
P214537,19183,Mortgage,172919
P214538,10065,Savings,33158
P214539,11051,Mortgage,153689
P214540,11627,Credit Card,185088
P214541,13731,Savings,15979
P214542,17977,Credit Card,129139
P214543,13183,Mortgage,71732
P214544,16496,Loan,39925
P214545,13156,Credit Card,72093
P214546,15113,Mortgage,48177
P214547,18892,Mortgage,84205
P214548,12155,Credit Card,142938
P214549,19893,Savings,2073
P214550,18888,Mortgage,102773
P214551,15104,Savings,34375
P214552,18093,Loan,129168
P214553,13927,Savings,149492
P214554,16700,Credit Card,185476
P214555,14988,Mortgage,80706
P214556,16461,Savings,34780
P214557,16925,Savings,102177
P214558,12666,Mortgage,90359
P214559,15785,Savings,134038
P214560,16591,Loan,11998
P214561,13116,Loan,18428
P214562,18403,Mortgage,135199
P214563,11522,Loan,169289
P214564,16900,Loan,2756
P214565,18637,Credit Card,133991
P214566,19818,Mortgage,29912
P214567,13157,Credit Card,136668
P214568,15850,Credit Card,17424
P214569,18615,Savings,186004
P214570,13733,Savings,111880
P214571,15216,Credit Card,106728
P214572,12790,Savings,68215
P214573,15934,Credit Card,32513
P214574,17561,Savings,186663
P214575,15466,Loan,110905
P214576,19074,Mortgage,163633
P214577,11970,Credit Card,115718
P214578,11096,Savings,82109
P214579,11777,Credit Card,11046
P214580,15142,Savings,35346
P214581,15705,Loan,126180
P214582,12017,Credit Card,75780
P214583,13364,Loan,179596
P214584,13290,Credit Card,177919
P214585,19467,Loan,111350
P214586,14007,Loan,192620
P214587,11460,Savings,80694
P214588,16005,Savings,27131
P214589,16338,Savings,105616
P214590,12238,Mortgage,191556
P214591,14230,Credit Card,20309
P214592,12690,Mortgage,178332
P214593,19343,Loan,131119
P214594,14273,Savings,18324
P214595,11756,Loan,117791
P214596,13149,Credit Card,123850
P214597,16567,Loan,75196
P214598,10222,Mortgage,168002
P214599,10433,Credit Card,123026
P214600,12948,Savings,146835
P214601,11517,Savings,139239
P214602,17895,Credit Card,120821
P214603,16955,Loan,84478
P214604,16593,Loan,98544
P214605,15233,Mortgage,165974
P214606,13016,Mortgage,196219
P214607,16800,Credit Card,23593
P214608,11436,Mortgage,86022
P214609,17074,Savings,15959
P214610,11378,Credit Card,175382
P214611,15908,Mortgage,121504
P214612,17387,Loan,39256
P214613,11208,Loan,131395
P214614,18062,Mortgage,138055
P214615,12724,Mortgage,169727
P214616,19897,Mortgage,47574
P214617,18805,Mortgage,53610
P214618,15492,Mortgage,29647
P214619,17323,Savings,69965
P214620,16673,Loan,169787
P214621,18835,Mortgage,160185
P214622,11617,Loan,131466
P214623,16507,Loan,112010
P214624,15189,Savings,63573
P214625,12898,Credit Card,131994
P214626,14865,Credit Card,111517
P214627,11560,Credit Card,185114
P214628,13862,Mortgage,24958
P214629,13589,Savings,33660
P214630,18649,Credit Card,57873
P214631,17415,Savings,8156
P214632,11142,Mortgage,172669
P214633,10669,Savings,194071
P214634,18880,Mortgage,181412
P214635,16106,Mortgage,19818
P214636,18131,Credit Card,159158
P214637,14758,Loan,44961
P214638,10960,Savings,120236
P214639,10068,Savings,40369
P214640,15193,Mortgage,41415
P214641,11126,Credit Card,184735
P214642,15542,Mortgage,190444
P214643,12293,Mortgage,82781
P214644,13145,Mortgage,171531
P214645,19006,Mortgage,79945
P214646,19299,Credit Card,75138
P214647,17259,Credit Card,177022
P214648,19384,Credit Card,166003
P214649,17845,Credit Card,8985
P214650,12244,Loan,52081
P214651,10190,Savings,27313
P214652,10243,Savings,21588
P214653,10013,Loan,195483
P214654,19696,Loan,80446
P214655,19339,Loan,148104
P214656,17288,Mortgage,86824
P214657,19861,Savings,8739
P214658,10462,Savings,62067
P214659,16025,Credit Card,164186
P214660,11346,Savings,127012
P214661,17719,Savings,120134
P214662,15535,Mortgage,45360
P214663,18609,Mortgage,125995
P214664,17401,Mortgage,162259
P214665,17113,Loan,149568
P214666,12411,Credit Card,171913
P214667,19345,Mortgage,61875
P214668,18765,Loan,49243
P214669,18094,Credit Card,133119
P214670,18764,Savings,184942
P214671,10100,Credit Card,28670
P214672,18817,Savings,177357
P214673,14402,Credit Card,40340
P214674,18174,Savings,199154
P214675,16794,Credit Card,3091
P214676,16209,Mortgage,195174
P214677,12345,Loan,97299
P214678,14008,Mortgage,56938
P214679,16732,Loan,191218
P214680,18050,Loan,142222
P214681,14597,Loan,91396
P214682,10339,Credit Card,23415
P214683,10248,Credit Card,36296
P214684,13403,Savings,178363
P214685,19970,Mortgage,94644
P214686,17623,Credit Card,124147
P214687,17190,Credit Card,144666
P214688,17618,Loan,80606
P214689,11924,Mortgage,10032
P214690,14601,Savings,162193
P214691,10975,Savings,49975
P214692,15452,Loan,183985
P214693,11238,Savings,30162
P214694,10290,Mortgage,96221
P214695,11199,Credit Card,38184
P214696,19219,Credit Card,25541
P214697,11128,Mortgage,159541
P214698,11647,Loan,180192
P214699,13793,Credit Card,63265
P214700,19424,Mortgage,11714
P214701,12611,Savings,43849
P214702,18917,Loan,151909
P214703,15669,Mortgage,195061
P214704,10504,Savings,176681
P214705,16885,Loan,60698
P214706,14433,Savings,117798
P214707,11103,Savings,40761
P214708,12304,Credit Card,140048
P214709,12940,Credit Card,67979
P214710,11280,Savings,196511
P214711,12506,Loan,156027
P214712,13120,Loan,143201
P214713,16357,Loan,81432
P214714,12692,Savings,143759
P214715,13996,Savings,150411
P214716,11271,Mortgage,46990
P214717,17593,Loan,81038
P214718,18225,Loan,98165
P214719,11027,Credit Card,185017
P214720,14887,Credit Card,186622
P214721,10017,Loan,40731
P214722,14737,Loan,153661
P214723,17351,Loan,140330
P214724,14239,Mortgage,179669
P214725,10496,Savings,4772
P214726,10888,Savings,4035
P214727,17219,Loan,134171
P214728,12568,Mortgage,30640
P214729,16877,Loan,183220
P214730,19302,Savings,149881
P214731,14909,Loan,55655
P214732,17902,Mortgage,166573
P214733,15306,Savings,24461
P214734,13761,Credit Card,65322
P214735,13478,Loan,182506
P214736,10447,Credit Card,74608
P214737,18181,Savings,65537
P214738,16903,Loan,117840
P214739,16513,Credit Card,52719
P214740,19708,Savings,147240
P214741,15672,Credit Card,75947
P214742,18347,Loan,48416
P214743,17947,Loan,64008
P214744,19428,Savings,188608
P214745,16154,Savings,114322
P214746,17162,Credit Card,94730
P214747,11291,Credit Card,65401
P214748,10574,Credit Card,78639
P214749,10761,Loan,64119
P214750,16520,Loan,185845
P214751,18761,Credit Card,180878
P214752,16965,Loan,10286
P214753,11468,Loan,72065
P214754,13049,Credit Card,25676
P214755,17293,Savings,81572
P214756,18902,Credit Card,172857
P214757,12124,Mortgage,101992
P214758,18161,Mortgage,31228
P214759,12441,Loan,153355
P214760,11100,Loan,22055
P214761,15249,Mortgage,112781
P214762,10564,Savings,21511
P214763,13195,Credit Card,160527
P214764,15446,Loan,4036
P214765,11516,Loan,60296
P214766,10501,Savings,78517
P214767,12558,Mortgage,194590
P214768,15298,Loan,57417
P214769,19140,Credit Card,99700
P214770,15019,Savings,135364
P214771,14393,Mortgage,157915
P214772,18144,Mortgage,163321
P214773,14699,Savings,25316
P214774,10974,Credit Card,99651
P214775,18098,Credit Card,149312
P214776,16925,Mortgage,41186
P214777,13870,Mortgage,161894
P214778,12196,Loan,130445
P214779,10819,Credit Card,166892
P214780,17735,Mortgage,84208
P214781,17282,Loan,8389
P214782,15794,Credit Card,137965
P214783,18164,Loan,117696
P214784,17167,Savings,74136
P214785,17872,Mortgage,111750
P214786,17570,Loan,67173
P214787,13610,Savings,135389
P214788,11258,Mortgage,184583
P214789,16712,Savings,31365
P214790,10172,Credit Card,96708
P214791,18097,Credit Card,92475
P214792,12217,Loan,49882
P214793,17007,Savings,33228
P214794,16659,Loan,189027
P214795,13825,Savings,14622
P214796,19887,Mortgage,153060
P214797,17380,Loan,56161
P214798,16693,Loan,164322
P214799,16120,Credit Card,156517
P214800,19639,Loan,71387
P214801,15491,Mortgage,33365
P214802,13760,Mortgage,79273
P214803,15065,Loan,179973
P214804,10740,Mortgage,41259
P214805,11774,Savings,64757
P214806,16366,Mortgage,76468
P214807,18797,Savings,69442
P214808,18910,Credit Card,68721
P214809,12699,Mortgage,12090
P214810,19971,Credit Card,183849
P214811,12509,Loan,60507
P214812,10443,Loan,141602
P214813,14111,Loan,90253
P214814,15087,Mortgage,43525
P214815,14237,Mortgage,90691
P214816,17829,Savings,67332
P214817,17176,Savings,25440
P214818,17245,Loan,147354
P214819,13428,Loan,26118
P214820,13790,Savings,188006
P214821,17895,Savings,181714
P214822,15089,Loan,107536
P214823,15472,Mortgage,63629
P214824,15299,Savings,126056
P214825,17457,Credit Card,80526
P214826,18063,Loan,60112
P214827,17363,Savings,19877
P214828,19796,Credit Card,193633
P214829,12940,Mortgage,73595
P214830,14419,Mortgage,129473
P214831,10700,Savings,7039
P214832,12281,Loan,118241
P214833,15623,Savings,154381
P214834,12751,Savings,6565
P214835,15675,Loan,157202
P214836,19955,Mortgage,88141
P214837,14002,Credit Card,132548
P214838,15845,Savings,135670
P214839,13552,Mortgage,16154
P214840,10258,Credit Card,87185
P214841,13467,Loan,112964
P214842,11276,Savings,106963
P214843,11609,Mortgage,101287
P214844,10215,Mortgage,90181
P214845,13344,Savings,22684
P214846,14455,Mortgage,79426
P214847,17004,Credit Card,65729
P214848,10498,Loan,168495
P214849,11017,Mortgage,146858
P214850,12973,Savings,93520
P214851,14168,Savings,918
P214852,10237,Savings,77802
P214853,11779,Credit Card,189945
P214854,17102,Mortgage,8477
